target,raw_predictions,correctly_predicted,SIDE_score,BLEU4,ROUGE_L,METEOR,ChrF,TFIDF_COS
<s>Increments _number_of_llm_calls and enforces the limit.,<s>Get the current time in UTC,0,0.7901091575622559,0.03759340464156993,0.23529411764705882,0.08333333333333333,0.1243668224257857,0.09193998174078082
<s>Pre-process the LLM request for Gemini 2.0+ models to use the code execution tool.,<s>Create a new <UNK> object with a given <UNK>,0,-0.7031707763671875,0.0,0.07407407407407408,0.0,0.07418272180053458,0.0
"<s>given TP,DP,PP rank to get the global rank.",<s>Returns the rank of the current thread,0,0.7260679006576538,0.033359167130736105,0.3157894736842105,0.12658227848101264,0.17326552395090628,0.2566542495786365
<s>Infer the appropriate transport type from the given URL.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.875792384147644,0.0,0.09523809523809525,0.0,0.03268537225380378,0.0
<s>Load local model with default parameters.,<s>Create a new instance of the given class,0,0.2722864747047424,0.0,0.125,0.0,0.12668680814261293,0.0
<s>Get the current server configuration and status.,"<unk>
 * @param <T> the type of the element that is stored",0,-0.1316882371902465,0.020044994979069072,0.10526315789473685,0.06666666666666667,0.1638423847789445,0.12536693798731732
<s>Prints the number of trainable parameters in the model.,<s>Create a list of all the nodes in the graph,0,-0.1613353043794632,0.06772635600430824,0.380952380952381,0.49010989010989015,0.22950251700262522,0.3779132184330249
<s>Get emoji for a message type - used only for logging display,"<unk>
		return true if the input is a valid input",0,0.4776180982589721,0.01920537268986165,0.0909090909090909,0.0423728813559322,0.09866027946624864,0.0
<s>Run the Anthropic agent example.,<s>Create a new instance of the given class,0,0.1518422961235046,0.028599617161713803,0.26666666666666666,0.09433962264150944,0.1794693862617124,0.09349477497536716
<s>Extracts the first text part from the user message.,<s>Get the current user s session ID,0,0.8151146173477173,0.0289183247397078,0.33333333333333326,0.11363636363636365,0.169813299562801,0.23224634112407808
<s>Calculate the cost of the completion using the Bedrock pricing.,<s>Calculate the cost of a given input and output,0,0.9671933054924012,0.26708679784499234,0.47619047619047616,0.3188131313131313,0.4095482502069588,0.389863421176594
<s>Get a footnote string for a step log with duration and token information,<s>Create a new instance of the given class,0,-0.1803951561450958,0.01530827193707516,0.17391304347826086,0.04,0.12224587412350431,0.0
<s>Cancel current tasks that should be interruptible.,<s>Cancel all tasks that match the given pattern,0,0.9801997542381288,0.07882588442342651,0.47058823529411764,0.3599374021909233,0.37085266273906087,0.2532094495161745
<s>Compare MD5 hashes for GCS blobs.,<s>Compare the hash of the blob to the current blob,0,0.609097957611084,0.023457495174891017,0.4444444444444444,0.15625,0.375863588558701,0.05156269994380421
<s>Set up logging to capture only LLM calls to a directory.,<s>Create a new logger with a given name,0,0.8441827297210693,0.019656210252772192,0.1904761904761905,0.09345794392523364,0.12868857513687762,0.0
<s>Calculate global rank with support for CP/EP parallelism,<s>Calculate the global rank of a tensor,0,0.9555875062942504,0.07860900804075133,0.4444444444444445,0.3234880450070324,0.43141315910960737,0.2605556710562624
<s>load model and tokenizer using configuration and local files.,<s>Load a model from a file,0,0.7422195672988892,0.027115768487627246,0.47058823529411764,0.1149425287356322,0.2024349229964328,0.18435554192630063
<s>Shutdown the exporter by forwarding to the underlying exporter.,<s>Create a new instance of the given class,0,0.1939080506563186,0.02523907356031767,0.2105263157894737,0.05617977528089887,0.1094270722564762,0.11954622394547189
<s>Returns a string with the object's config and run time state,<s>Get the current time in UTC,0,0.0956446528434753,0.019429297131655008,0.3,0.09523809523809525,0.15304204540742652,0.15064018498706513
<s>Fixture for a mock OperationParser.,"<unk>
 * @param {string} type The type of the field",0,-0.0592913478612899,0.0,0.0,0.0,0.1521812897693579,0.0
<s>Trim a 511x1x256 tensor to 510x1x256 by removing the row with least impact.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.8395950198173523,0.0,0.08333333333333333,0.0,0.021543013172963244,0.0
<s>Clear all cached data for all servers.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.5218561887741089,0.0,0.10526315789473685,0.0,0.02637265494662896,0.0
<s>Wrapper for running SimpleQA benchmark in parallel.,<s>Create a new instance of the given class,0,-0.2469507902860641,0.0,0.11764705882352941,0.0,0.12135938016713864,0.0
<s>Creates the input template for the LLM.,"<unk>

    def test_get_value_from_array_with_array_type",0,0.0151943936944007,0.0,0.0,0.0,0.14821569095238482,0.0
<s>Convert Hydra configs and other special types to regular Python types.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.2116958498954773,0.0,0.0909090909090909,0.0,0.030745548469517874,0.0
<s>Save account information to file,<s>Save account information to the database,0,0.9529764652252196,0.5081327481546147,0.7692307692307692,0.778186274509804,0.8239706486504187,0.5803329846765686
<s>Load the pipelines for the text classification used for routing.,"<unk>
    public static void main(String args[]) {<unk><unk><unk><unk><unk><unk><unk>",0,0.0749406516551971,0.0,0.0,0.0,0.10636066810098482,0.0
<s>Load environment variables from set_keys.sh,<s>Load a configuration from a file,0,0.9922354817390442,0.044706344276931285,0.39999999999999997,0.19607843137254904,0.21757122206518972,0.26055567105626243
<s>List all available MCP servers along with their available tools.,<s>Create a new instance of the given class,0,0.544023334980011,0.0,0.09999999999999999,0.0,0.1283818479868174,0.0
<s>Create chained .property() commands from properties dict,<s>Create a new instance of the class <UNK> with the,0,0.5307873487472534,0.023457495174891017,0.2105263157894737,0.0684931506849315,0.21163917424256348,0.06123094334544522
"<s>Replaces the domain (and port, if applicable) of the presigned URL with that of the base URL.",<s>Update the URL of the current browser,0,0.9422726631164552,0.02335223113530872,0.3846153846153846,0.197265625,0.1403310169296685,0.4776440400234791
<s>Get current memory usage.,<s>Get memory usage information for the current process,0,0.9682363271713256,0.03763921292692165,0.5714285714285714,0.34090909090909094,0.6309020677878415,0.5797386715376658
<s>Summarize the given text content.,"<unk>
 * @param <T> the type of the element that is stored in the",0,0.3867759108543396,0.01758542189440898,0.10526315789473684,0.08474576271186442,0.16443134321502784,0.19431434016858148
<s>Create an AWS session using AWS Profile or default credentials.,<s>Another example of a class <UNK>,0,-0.5173586010932922,0.0,0.1111111111111111,0.0,0.11388519061899081,0.0
<s>Creates a standardized error response for phue2 operations.,"<s><UNK>
<UNK>
<UNK>
<UNK>
<UNK>
<UNK>
<UNK>
<UNK>
<UNK>
<UNK>
<UNK>
<UNK>
<UNK>
<UNK>
<UNK>
<UNK>
<UNK>
<UNK>
<UNK>
<UNK>
<UNK>
<UNK>
<UNK>
<UNK>
<UNK><unk>",0,0.2646858692169189,0.0,0.05555555555555555,0.0,0.023744134923974647,0.0
<s>Create a FastMCP server with a custom route.,"<unk>
		return false;
	}

	public boolean isShowing() {
		return showing;
<unk><unk><unk><unk><unk><unk><unk><unk><unk>",0,-0.465417206287384,0.0,0.0,0.0,0.1052720153091971,0.0
<s>Convert to a dict for submission to redis,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.4862352311611175,0.0,0.09999999999999999,0.0,0.0377422792897771,0.0
<s>hdfs capable to check whether a file_path is exists,"<unk>
		return true;
	}

	public boolean isShowing() {
		return<unk><unk><unk><unk><unk><unk><unk><unk><unk><unk>",0,-0.5966781973838806,0.0,0.0,0.0,0.0889195761315416,0.0
<s>Transform an input into an output sequence synchronously.,"<unk>
 * @param <T> the type of the element that is being checked",0,0.029655635356903,0.0,0.0,0.0,0.1203760582722573,0.0
<s>Create sample chunks with base64-encoded images,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.4920057356357574,0.0,0.1,0.0,0.046126022161528925,0.0
<s>Generate parameters for each image-filter combination.,<s>Create a new instance of the given class,0,0.1731783896684646,0.0,0.11764705882352941,0.0,0.144524074475896,0.0
<s>Returns the token id corresponding to the value of the `language` field,<s>Get the current language,0,0.6443927884101868,0.008259948157763467,0.33333333333333337,0.04464285714285714,0.18883279623982552,0.3228085632167721
<s>Format search results into context for question generation.,<s>Create a new instance of the given class,0,-0.1643068492412567,0.0,0.1111111111111111,0.0,0.14075515019449442,0.0
<s>Fixture for common tasks.,"<unk>

    def test_get_value_from_value_type",0,-0.4669889509677887,0.0,0.0,0.0,0.10311147884921358,0.0
<s>Creates an HTML redline doc of differences between text1 and text2.,<s>Create a redux redux store with a redux redux store,0,0.095596082508564,0.0,0.17391304347826086,0.045871559633027525,0.20936076937251968,0.0
"<s>When optimizer is None, it is Reference Policy",<s>Constructor for the Actor class,0,0.656819224357605,0.0,0.13333333333333333,0.0,0.10587922946706149,0.0
<s>Generate audio using specified voice and save to WAV file.,<s><UNK> to <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.263489305973053,0.023457495174891017,0.18181818181818182,0.05000000000000001,0.04554138128525589,0.018186953034888133
<s>Greet a user with optional title and repetition,"<unk>
		return false;
	}

	public boolean is_valid() {
		return true;
	}

	public boolean is_valid_type() {<unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk>",0,-0.1920577585697174,0.0,0.0,0.0,0.1288967904253573,0.0
<s>Collate a batch of data.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.5391635298728943,0.0,0.125,0.0,0.03661579055551458,0.0
<s>Categorize modules by their primary focus.,<s>Create a list of all possible categories,0,0.5546217560768127,0.0,0.13333333333333333,0.0,0.2670175788355712,0.0
<s>Format a category into a readable string.,"<unk>
 * @param {string} type The type of the field",0,0.7303200364112854,0.0,0.11764705882352941,0.0,0.18139485088170285,0.06743557494279506
<s>Creates a tool call output item from a tool call and its output.,"<unk>
		return true if the given string is a valid IP address",0,0.0512681454420089,0.01844228567176533,0.07692307692307691,0.07751937984496124,0.09979807724364012,0.0
<s>Enters text into an element with the given ID.,<s>Enter text into a specific element,0,0.960419237613678,0.06522886215299896,0.588235294117647,0.4310344827586207,0.4610649456031203,0.2952675553824053
<s>Executed when Gunicorn is shutting down.,"<s><div class=""row"">
<div class=""col s12 m12 l6"">
<div class=""row"">
<div class=""col s12 m6"">
<div class=""row"">
<div class=""col s12 m6"">
<div class=""row"">
<div class=""col s12 m6"">
<div class=""row"">
<div class=""col s12 m6"">
<div class=""row"">
<div class=""col s12 m6"">
<div class=""row"">
<div class=""col s12 m6",0,-0.5258524417877197,0.0,0.03076923076923077,0.0,0.046358481940779066,0.0
<s>Add a prompt to the manager.,<s>Add a new prompt,0,0.8580800890922546,0.11291470175179878,0.6666666666666666,0.4406130268199233,0.38294467588476017,0.35630042933313816
<s>Setup and cleanup the database for each test case.,<s>Create a new session with a new ID,0,0.6131780743598938,0.0,0.10526315789473685,0.0,0.15255137041276043,0.0
<s>Extract and print the results from the Triton server response.,<s>Create a new instance of the given class,0,-0.4414906799793243,0.0222734042410851,0.19999999999999998,0.05102040816326531,0.1388342500335349,0.12536693798731732
"<s>given TP,DP,PP rank to get the global rank.",<s>Create a new window with a given title,0,-0.0205377954989671,0.0,0.19999999999999998,0.0,0.19809291055532552,0.06360120575671213
<s>Handle decoding any unicode escape sequences embedded in a string (needed to render non-ASCII languages like chinese or arabic in the GIF overlay text),"<s>// Copyright (c) 2012 The Chromium Authors. All rights reserved.
// Use of this source code is governed by a BSD-style license that",0,0.0711618661880493,0.013212414336645075,0.08163265306122448,0.04184100418410041,0.17758577425068192,0.0226960240357996
<s>Check if a given list of numbers are prime.,"<s>// Copyright (c) 2012 The Chromium Authors. All rights reserved.
// Use of this source code is governed by a BSD-style license that",0,-0.5882337093353271,0.013799538209678584,0.12121212121212122,0.09615384615384616,0.1716822471187548,0.04183711217318288
<s>Worker task for each thread,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.1725320070981979,0.0,0.11764705882352942,0.0,0.0431752398477526,0.0
<s>Annotate the span with the message content.,<s>Set up a simple <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.214689627289772,0.0,0.11111111111111112,0.0,0.09231331533963112,0.0
<s>Load local model with default parameters.,"<unk>
 * @param <T> the type of the value",0,-0.6925199031829834,0.0,0.0,0.0,0.14916872613152762,0.0
<s>Construct the message sequence for JSON-schema enforcement.,"<unk>
		return true;
	}

	public boolean isWifiConnected() {
		return<unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk>",0,-0.4058557450771332,0.0,0.0,0.0,0.10052261950780675,0.0
<s>Format the progress event for display.,<s>Test that the <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.1306211352348327,0.023457495174891017,0.2222222222222222,0.078125,0.11523885466576048,0.03006091516124925
<s>Track memory usage in MB,"<unk>
    public void testGetSet() {
<unk><unk><unk><unk><unk><unk><unk><unk><unk><unk>",0,0.4553959369659424,0.0,0.0,0.0,0.07858108503350514,0.0
<s>Transform the model name in each model_chunk in each pp stage into the name in inference engine,<s>Normalize a model name,0,0.9056034088134766,0.006522556529829675,0.25,0.06369426751592357,0.14371302462888955,0.2078432216797595
<s>Provide feedback based on the output of the code execution,"<unk>
		return true;
	}

	public boolean isShow() {
		return show;
	}

	public boolean isShow() {<unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk>",0,0.7777063250541687,0.0,0.0,0.0,0.09266137974931093,0.0
<s>Generate debug-friendly string representation,<s>Test that the <UNK> field is correctly set,0,-0.1309570521116256,0.0,0.13333333333333333,0.11363636363636363,0.15043732817001973,0.0
<s>Set up the data directory for the application.,<s>Create a new data source,0,0.8444717526435852,0.0250530827696685,0.26666666666666666,0.06493506493506494,0.15037978129530197,0.08768681980142445
<s>Plays in-memory audio data (NumPy array).,"<s><UNK>

<UNK>

<UNK>

<UNK>

<UNK>

<UNK>

<UNK>

<UNK>

<UNK>

<UNK>

<UNK>

<UNK>

<UNK>

<UNK>

<UNK>

<UNK>

<UNK>

<UNK>

<UNK>

<UNK>

<UNK>

<UNK>

<UNK>

<UNK>

<UNK>

<",0,0.2297920286655426,0.0,0.058823529411764705,0.0,0.02945162911744064,0.0
<s>Creates empty str for non-initialized states.,"<unk>
		return true if the input is valid",0,-0.3565212488174438,0.0,0.0,0.0,0.1357332764736988,0.0
<s>Display quality metrics in test context,<s>Create a new instance of the given class,0,-0.374931663274765,0.0,0.125,0.0,0.1368889031337248,0.0
"<s>Returns a RequestContext object containing the DB session, the validated API key ID, and the project ID.",<s>Get the current request context,0,0.9616392254829408,0.00414124672834959,0.16666666666666666,0.03164556962025316,0.20778110157107763,0.16178251404752236
"<s>Creates a new SSE server transport, which will direct the client to POST messages to the relative or absolute URL given.","<unk>
 * @param <T> the type of the element that is being checked",0,-0.3266121745109558,0.012033906551231762,0.11764705882352942,0.04950495049504951,0.11916549034645568,0.12994911013775193
<s>evaluate the similarity between prediction and gold #TODO,<s>Get the value of the field field,0,0.2648213505744934,0.028051604056085533,0.23529411764705882,0.06329113924050632,0.1509436903878778,0.12301427066840342
<s>Get markdown export for a specific research,<s>Get a report from a given <UNK>,0,0.6892596483230591,0.03848196746087264,0.375,0.14285714285714285,0.22902024900322482,0.10163066979112656
<s>Post initialization hook to set the inference URL from settings.,"<unk>
 * @param {string} value The value to be set",0,-0.5532581210136414,0.03087179980863256,0.19999999999999998,0.15,0.12960141307073375,0.16865689277472462
<s>Connect to the Blender addon socket server,<s>Get the current time as a string,0,0.2424924224615097,0.03235934848975789,0.25,0.07142857142857142,0.1411560420138872,0.0845798608014702
<s>Appends dimensions to the end of a tensor until it has target_dims dimensions.,"<unk>
 * @param <T> the type of the value",0,-0.0050471257418394,0.019621202589476826,0.1739130434782609,0.07936507936507937,0.08973437190733544,0.16474179608506112
<s>Delete a resource from a research project,<s>Get the current time as a string,0,-0.355296790599823,0.03235934848975789,0.25,0.14285714285714285,0.1300986420834098,0.0
